reptile,파충류,The snakes쉼표 and everything in the Reptile Room쉼표 were the last reminders the Baudelaires had of the few happy days they따옴표d spent at the house.,파충류의 방에 있던 뱀을 비롯한 모든 것들은 보들레르 가의 고아들이 집에서 보냈던 며칠 안 되는 행복한 시간을 마지막으로 일깨워주는 것들이었다. 레모니 스니켓 『파충류의 방』,The snakes쉼표 and everything in the _ Room쉼표 were the last reminders the Baudelaires had of the few happy days they따옴표d spent at the house.,,Reptile
rarely,거의 ~하지 않다,The rangers had strange powers of sight and hearing쉼표 and roamed at will; but they were now few and rarely ever seen.,원정대원들은 신비한 시력과 청력을 갖고 마음대로 돌아다닐 수 있었다. 그러나 그들은 이제 소수였고 눈에 띄지 않았다. J. R. R. 톨킨 『반지 원정대』,The rangers had strange powers of sight and hearing쉼표 and roamed at will; but they were now few and _ ever seen.,,rarely
forbid,금지하다,Nina Khan faces the pain of having a crush when her parents forbid her to date.,니나 칸은 부모님이 데이트를 금지하자 짝사랑의 고통에 직면하게 된다. 셰바 카림 『스컹크 걸』,Nina Khan faces the pain of having a crush when her parents _ her to date.,,forbid
logical,논리적인쉼표 타당한,If Mr. Pendanski only thought about it쉼표 he따옴표d realize it was very logical.,펜다스키 씨가 생각만 조금 해본다면 그것이 매우 합리적이었다는 것을 깨달을 텐데. 루이스 새커 『구덩이』,If Mr. Pendanski only thought about it쉼표 he따옴표d realize it was very _.,,logical
exhibit,전시하다,He wanted the exhibit to show how machines evolved just as animals did쉼표 but with much greater speed.,그는 그 전시회에서 기계가 동물이 진화하듯 그러나 훨씬 더 빠른 속도로 어떻게 진화했는지 보여주기를 원했다.커트 보네거트 『챔피언들의 아침식사』,He wanted the _ to show how machines evolved just as animals did쉼표 but with much greater speed.,,exhibit
proceed,진행하다,He would proceed to say what he really wanted쉼표 which was more despicable than all the terrible things I had imagined.,그는 계속해서 자신이 진정 원하는 바를 말했다. 내가 상상했던 온갖 끔찍한 것보다 더 가증스러운 것들이었다. 에이미 탄 『조이럭 클럽』,He would _ to say what he really wanted쉼표 which was more despicable than all the terrible things I had imagined.,,proceed
precaution,예방 조치,Not a punishment쉼표 Hagrid쉼표 more a precaution쉼표 said Fudge.,퍼지는 ‘해그리드쉼표 벌을 주려는 게 아니야. 좀 더 조심하라는 거야따옴표라고 말했다. J. K. 롤링 『해리 포터와 비밀의 방』,Not a punishment쉼표 Hagrid쉼표 more a _쉼표 said Fudge.,,precaution
extract,뽑아내다쉼표 추출하다,Ron struggled for a moment before managing to extract his wand from his pocket.,론은 잠시 동안 기를 써서 주머니에서 마법의 지팡이를 가까스로 뽑았다. J. K. 롤링 『해리 포터와 죽음의 성물』,Ron struggled for a moment before managing to _ his wand from his pocket.,,extract
prior,앞선쉼표 ~전의,Prior studies of weight loss surgeries suggested that gastric banding was safer than gastric bypass surgery.,체중 감량 수술에 대한 사전 연구는 위 밴드 삽입술이 위 우회술보다 더 안전하다고 시사했다. <뉴욕 데일리 뉴스> 2011년 2월 21일,_ studies of weight loss surgeries suggested that gastric banding was safer than gastric bypass surgery.,,Prior
embrace,껴안다쉼표 포옹하다,Her arms halfway stretched out as though she would have liked to embrace me but dared not.,그녀는 두 팔을 반쯤 어정쩡하게 뻗었다. 마치 나를 껴안고 싶은데 감히 그러지 못한다는 듯. 캐서린 패터슨 『내가 사랑한 야곱』,Her arms halfway stretched out as though she would have liked to _ me but dared not.,,embrace
valiant,용감한,A great rumbling noise rolled in the ground and echoed in the mountains; …it seemed unbearably violent and fierce.,우르릉거리는 소리가 땅으로 밀려들어왔고 산에서 메아리쳤다. 참을 수 없을 정도로 광포하고 사나운 소리였다. J. R. R. 톨킨 『반지의 제왕: 두 개의 탑』,A great rumbling noise rolled in the ground and echoed in the mountains; …it seemed unbearably  _ and fierce.,,violent
partial,부분적인,They decided against it쉼표 since there was at least a partial threat that their presence would be felt.,그들은 그것을 하지 않기로 결정했다. 그들의 존재를 다른 이들이 눈치 채리라는 위험이 없지 않았기 때문이었다. 마커스 주삭 『책 도둑』,They decided against it쉼표 since there was at least a _ threat that their presence would be felt.,,partial
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
