evidence,증거,The evidence which I have collected from various sources leads me to believe that the person who committed this murder was an American.,다양한 자료를 통해 모은 증거로 판단하건대 나는 이 살인을 저지른 범인이 미국인이라 생각한다. E. 필립스 오펜하임 『유명한 군주』,The _ which I have collected from various sources leads me to believe that the person who committed this murder was an American.,,evidence
solitary,외로운쉼표 혼자만의,The neighborhood was a dreary one at that time; as sad and solitary by night쉼표 as any about London.,그 당시 인근 지역은 음울했다. 밤에 이곳은 런던 인근의 모든 지역이 그랬듯 슬프고 고독했다.찰스 디킨스 『데이비드 코퍼필드』,The neighborhood was a dreary one at that time; as sad and _ by night쉼표 as any about London.,,solitary
vision,시력쉼표 시야,In one serious eye disease쉼표 vision may become blurred쉼표 or a completely dark area may appear in the center of the vision.,어떤 심각한 안과 질환의 경우 시야가 흐려지거나쉼표 보이는 곳 한가운데가 완전히 깜깜한 부분이 나타날 수 있다.<뉴스위크> 1999년 5월 3일 ,In one serious eye disease쉼표 vision may become blurred쉼표 or a completely dark area may appear in the center of the _.,,vision
frequent,빈번한,But besides his frequent absences쉼표 there was another barrier to friendship with him: he seemed to have a brooding nature.,그러나 그와 친구가 되는 데는 또 하나의 장벽이 있었다. 그가 모습을 드러내지 않는 때가 많다는 것도 문제였지만쉼표 성격도 매우 음울해 보였던 것이다.샬롯 브론테 『제인 에어』,But besides his _ absences쉼표 there was another barrier to friendship with him: he seemed to have a brooding nature.,,frequent
glimpse,잠깐 봄,The first _ of her new home was a delight to eye and spirit — it looked so like a big쉼표 creamy seashell stranded on the harbor shore.,새 집을 처음 본 그녀의 눈과 영혼에 기쁨이 어렸다. 그 집은 꼭 항구의 해변에 좌초된 커다란 미색의 조가비 같았다. L. M. 몽고메리 『앤의 꿈의 집』,The first _ of her new home was a delight to eye and spirit — it looked so like a big쉼표 creamy seashell stranded on the harbor shore.,,glimpse
recent,최근의,Although there have been many voters for recent presidential elections쉼표 voting has been on a steady decline since Kennedy vs. Nixon in 1960.,최근 대통령 선거에는 투표자가 많았지만쉼표 1960년 케네디 대 닉슨 선거 이후 투표율은 꾸준히 감소해왔다. <잭슨빌 헤럴드> 2010년 5월 8일 ,Although there have been many voters for _ presidential elections쉼표 voting has been on a steady decline since Kennedy vs. Nixon in 1960.,,recent
decade,10년,While she slept쉼표 six decades or more had rolled back쉼표 and she was again in her girlhood.,그녀가 잠을 자는 동안 60년 혹은 그 이상의 세월이 거꾸로 흘러쉼표 그녀는 다시 소녀 시절로 돌아가게 되었다.제임스 배리 『마거릿 오길비』,While she slept쉼표 six _ or more had rolled back쉼표 and she was again in her girlhood.,,decades
hesitate,망설이다,It has been so nice to have you here쉼표 but if you only knew how difficult it was to arrange쉼표 you’d understand why I hesitate to ask you to come again.,당신을 모시게 되어 참 좋긴 하지만쉼표 그렇게 조율하기가 얼마나 힘든지 아신다면 내가 왜 당신을 다시 오시라고 하기를 망설이는지 이해하실 겁니다. E. 필립스 오펜하임 『맹인의 왕국』,It has been so nice to have you here쉼표 but if you only knew how difficult it was to arrange쉼표 you’d understand why I _ to ask you to come again.,,hesitate
absurd,불합리한쉼표 어리석은,His father thought that it would be absurd for him to marry a woman who he did not love.,그의 아버지는 아들이 사랑하지도 않는 여자와 결혼하는 것을 터무니없는 짓이라 생각했다.오스카 와일드 『도리언 그레이의 초상』 ,His father thought that it would be _ for him to marry a woman who he did not love.,,absurd
conflict,갈등,During the uprising in Algeria’s main square쉼표 a smaller conflict took place down a side street.,알제리 주 광장에서 봉기가 벌어지는 동안 골목에서는 더 작은 갈등이 벌어졌다.<솔트레이크시티 트리뷴> 2001년 2월 2일,During the uprising in Algeria’s main square쉼표 a smaller _ took place down a side street.,,conflict
minority,소수,Ruby Gillis was voted the handsomest girl of the year쉼표 but a small minority voted in favor of Anne Shirley.,루비 길리스는 그 해 최고로 예쁜 소녀로 선출되었지만 소수는 앤 셜리에게 투표했다.L. M. 몽고메리 『앤의 꿈의 집』,Ruby Gillis was voted the handsomest girl of the year쉼표 but a small _ voted in favor of Anne Shirley.,,minority
fiction,허구,The newspaper columnist suspected that the report that the man was injured was fiction because no one had seen the accident.,신문 칼럼니스트는 그 남자의 부상 보도를 거짓이라고 생각했다. 아무도 사고를 보지 못했다는 이유에서였다.<시티 위클리> 2011년 1월 4일 ,The newspaper columnist suspected that the report that the man was injured was _ because no one had seen the accident.,,fiction
