ignite,불을 붙이다,The speaker during the popular peaceful protest was reluctant to ignite popular fury by discussing the failures of the government.,대중이 평화 시위를 벌이는 동안 그 연사는 정부의 실패를 이야기해서 대중의 분노에 불을 지피는 일은 피하고 싶어 했다. <뉴스위크> 2011년 2월 12일,The speaker during the popular peaceful protest was reluctant to _ popular fury by discussing the failures of the government.,,ignite
abolish,폐지하다,"The world is very different now, for man holds in his hands the power to abolish all forms of human poverty and all forms of human life.",오늘날의 세상은 과거와는 전혀 다릅니다. 이제 인류는 모든 형태의 빈곤을 없앨 힘과 모든 형태의 생명을 없앨 힘을 동시에 쥐고 있기 때문입니다. 존 F. 케네디 취임사,"The world is very different now, for man holds in his hands the power to _ all forms of human poverty and all forms of human life.",,abolish
urban,도시의,The mono-rail cable car became a new and unusual method of transportation in the future urban sections of the country.,모노레일 케이블카는 이 나라 미래 도시 지역의 새롭고 이례적인 수송 방식이 되었다.H. G. 웰스 『공중전쟁』 ,The mono-rail cable car became a new and unusual method of transportation in the future _ sections of the country.,,urban
population,인구,How comes it쉼표 sir쉼표 that the population of the valley has been trebled in ten years?,선생님쉼표 어째서 그 골짜기에 사는 주민 수가 10년새 3배가 되었습니까? 오노레 드 발자크 『시골 의사』,How comes it쉼표 sir쉼표 that the _ of the valley has been trebled in ten years?,,population
frank,솔직한,Fred insisted that he was a victim of fraud쉼표 and that his frank opinion of the team’s owner’s behavior was that they had handled the situation incorrectly.,프레드는 자신이 사기 피해자였으며쉼표 솔직히 그 팀 소유주가 상황을 온당하지 않게 처리했다고 생각한다고 주장했다.<뉴욕 데일리 뉴스> 2011년 2월 18일,Fred insisted that he was a victim of fraud쉼표 and that his _ opinion of the team’s owner’s behavior was that they had handled the situation incorrectly.,,frank
pollute,오염시키다,We have overpopulated the earth쉼표 and we pollute the waterways쉼표 cut down the forests and fill the atmosphere with CO2 .,우리는 지구의 인구를 과밀화시키고 수로를 오염시키며 숲을 베어버리고 대기를 이산화탄소로 채운다.<머큐리 프레스> 2011년 2월 3일 ,We have overpopulated the earth쉼표 and we _ the waterways쉼표 cut down the forests and fill the atmosphere with CO2 .,,pollute
reveal,폭로하다,Some day it may seem worthwhile to take up the story of the younger ones again and see what sort of men and women they turned out to be; therefore쉼표 it will be wisest not to reveal any of that part of their lives at present.,언젠가 훗날 『톰 소여』에 나오는 어린 친구들의 이야기를 다시 보고 이들이 어떤 어른이 되었는지 보는 것도 보람 있는 일이겠다. 그러니 지금은 어른이 된 이들 인생 부분에 대해서는 밝히지 않는 것이 가장 현명할 것 같다.마크 트웨인 『톰 소여의 모험』,Some day it may seem worthwhile to take up the story of the younger ones again and see what sort of men and women they turned out to be; therefore쉼표 it will be wisest not to _ any of that part of their lives at present.,,reveal
prohibit,금지하다,There is an act to prohibit the killing of deer in the mating season.,사슴이 짝짓기를 하는 계절에는 사슴 사냥을 금하는 법률이 있다.제임스 페니모어 쿠퍼 『개척자들』,There is an act to _ the killing of deer in the mating season.,,prohibit
urgent,긴급한,Profound and powerful forces are shaking and remaking our world쉼표 and the urgent question of our time is whether we can make change our friend and not our enemy.,엄청나고 강력한 세력들이 세계를 뒤흔들어 재편하고 있습니다. 이 시대의 시급한 문제는 우리가 적이 아니라 친구를 변화시킬 수 있는가 하는 것입니다.빌 클린턴 취임사 ,Profound and powerful forces are shaking and remaking our world쉼표 and the _ question of our time is whether we can make change our friend and not our enemy.,,urgent
adequate,충분한,Without an adequate income쉼표 half the possibilities of life are shut off.,충분한 수입이 없이는 인생의 가능성 중 절반을 차단당한다.서머셋 몸 『인간의 굴레』,Without an _ income쉼표 half the possibilities of life are shut off.,,adequate
decrease,감소하다,Proceeding northward쉼표 the quantity of rain does not appear to decrease in strict proportion to the distance toward the Arctic Circle.,북쪽으로 갈수록쉼표 북극권까지의 거리에 정확히 비례하여 강우량이 줄어드는 것 같지는 않다. 찰스 다윈 『비글호 항해기』,Proceeding northward쉼표 the quantity of rain does not appear to _ in strict proportion to the distance toward the Arctic Circle.,,decrease
audible,들리는,"At long intervals, as he turned the corner of a distant canal, the warning cry of a gondolier was just audible.","그가 긴 사이를 두면서 먼 운하의 귀퉁이를 돌고 있을 때, 곤돌라 사공이 경고조로 지르는 외침이 똑똑히 들렸다.윌키 콜린스 『유령 호텔』 ","At long intervals, as he turned the corner of a distant canal, the warning cry of a gondolier was just _.",,audible
