vapor,수증기쉼표 안개,Houseplants give off water vapor like a living humidifier쉼표 helping the indoor air feel more comfortable.,분재 화초는 살아 있는 가습기처럼 수증기를 발산하여쉼표 실내 공기에 편안함을 더해준다. latimes.com 2011년 1월 31일,Houseplants give off water _ like a living humidifier쉼표 helping the indoor air feel more comfortable.,,vapor
eliminate,제거하다,Without additional revenue쉼표 vital public services may be severely diminished or eliminated.,추가적으로 걷는 세입이 없다면 긴요한 공공 서비스는 심각하게 줄어들거나 아예 없어질 것이다. nydailynews.com 2011년 1월 30일,Without additional revenue쉼표 vital public services may be severely diminished or _.,,eliminated
villain,악당쉼표 악한,He was always a villain쉼표 smooth-spoken and clever쉼표 but a dangerous villain all the same.,그는 늘 언변이 유창하고 영리했지만 위험한 악당이었다. 아서 코난 도일 『도시 저편』,He was always a _쉼표 smooth-spoken and clever쉼표 but a dangerous villain all the same.,,villain
dense,빽빽한,You can expect the fog to be quite dense tonight.,오늘밤에는 안개가 매우 짙게 끼겠습니다. NBC-TV 알 로커,You can expect the fog to be quite _ tonight.,,dense
utilize,사용하다,He had never before seen such a tool쉼표 but he was quick to see its virtues and to utilize it.,그는 이런 도구를 본 적 없었지만 가치를 얼른 알아보고 활용했다. 잭 런던 『버닝 데이라이트』,He had never before seen such a tool쉼표 but he was quick to see its virtues and to _ it.,,utilize
humid,습한,It was now fully night-fall쉼표 and a thick humid fog hung over the city쉼표 soon ending in a settled and heavy rain.,이제 완전히 해질녘이 되어쉼표 도시 위로 두텁고 습한 안개가 걸렸고쉼표 결국 호우가 계속해서 내렸다. 에드거 앨런 포 『군중 속의 남자』,It was now fully night-fall쉼표 and a thick _ fog hung over the city쉼표 soon ending in a settled and heavy rain.,,humid
theory,이론쉼표 가설,I have a theory that it is always the women who propose to us쉼표 and not we who propose to the women.,나의 이론은 우리 남자들이 여성들에게 청혼을 하는 것이 아니라쉼표 실은 여성들이 항상 남자들에게 청혼을 한다는 것이다. 오스카 와일드 『도리언 그레이의 초상』,I have a _ that it is always the women who propose to us쉼표 and not we who propose to the women.,,theory
descend,내려가다,In the next two winters쉼표 an Arctic chill may descend on Europe쉼표 burying that continent in snow and ice.,다음 두 번의 겨울 동안 북극의 한기가 유럽까지 남하하여 유럽을 눈과 얼음으로 묻어버릴 것이다. mercurynews.com 2011년 1월 27일,In the next two winters쉼표 an Arctic chill may _ on Europe쉼표 burying that continent in snow and ice.,,descend
circulate,순환하다쉼표 돌아다니다,With LeBron James playing poorly at the beginning of each basketball game쉼표 rumors began to circulate about the job security of the coach.,르브론 제임스가 매 야구 게임 초반에 형편없는 경기를 펼치면서쉼표 코치의 밥줄이 위험하다는 소문이 돌기 시작했다. nypost.com 2010년 11월 30일,With LeBron James playing poorly at the beginning of each basketball game쉼표 rumors began to _ about the job security of the coach.,,circulate
enormous,엄청나게 큰,The surface of the valley was dotted with enormous trees쉼표 a strange sight so far from a Martian waterway.,그 계곡 표면에는 거대한 나무들이 점점이 박혀 있어서쉼표 화성의 수로와는 딴판인 기이한 풍경이었다. 에드거 라이스 버로스 『투비아쉼표 화성의 공주』,The surface of the valley was dotted with _ trees쉼표 a strange sight so far from a Martian waterway.,,enormous
predict,예측하다,He didn따옴표t predict the future쉼표 he knew the past—often a more dangerous thing.,그는 미래를 예측하지 않고 과거를 알았는데쉼표 종종 이것이 더 위험하다. 알렉상드르 뒤마 『20년 후』,He didn따옴표t _ the future쉼표 he knew the past—often a more dangerous thing.,,predict
vanish,갑자기 사라지다,She felt as if all her morning따옴표s gloom would vanish if she could see her husband smile when she helped him with his work.,그녀는 남편의 일을 돕고 그 때문에 남편이 미소 짓는 모습을 볼 수 있다면 아침에 느낀 침울함이 사라질 것 같다고 생각했다. 조지 엘리엇 『미들마치』,She felt as if all her morning따옴표s gloom would _ if she could see her husband smile when she helped him with his work.,,vanish
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
