postpone,미루다,Rock band Kings of Leon has been forced to postpone several international tour dates because their drummer was injured in a car accident.,킹스 오브 리온이라는 록 밴드는 드러머의 자동차 사고 부상으로 국제 투어 날짜를 여러 차례 미루어야 했다. <워싱턴 포스트> 2011년 2월 1일,Rock band Kings of Leon has been forced to _ several international tour dates because their drummer was injured in a car accident.,,postpone
consent,동의하다,The mayor said she couldn따옴표t release information on an individual따옴표s nationality without their consent.,시장은 당사자의 동의 없이 특정 개인의 국적 관련 정보를 밝힐 수 없다고 말했다. <워싱턴 포스트> 2010년 10월 21일,The mayor said she couldn따옴표t release information on an individual따옴표s nationality without their _.,,consent
massive,무거운쉼표 커다란,The dwellings of the islanders were almost always built upon massive stone foundations. ,그 섬 주민들은 거의 항상 거대한 기반 위에 집을 지었다. 허먼 멜빌 『타이피족』,The dwellings of the islanders were almost always built upon _ stone foundations. ,,massive
capsule,캡슐,E-Ink uses black and white particles with opposite electrical charges쉼표 floating in tiny capsules of liquid.,전자 잉크는 반대 전하를 가진 검은 입자와 하얀 입자를 사용한다. 이 입자들은 아주 작은 액체 캡슐 속에 떠 있다. latimes.com 2001년 1월 31일,E-Ink uses black and white particles with opposite electrical charges쉼표 floating in tiny _ of liquid.,,capsules
preserve,보존하다,The Pentagon would undoubtedly like to preserve its working relationship with the Egyptian military.,미 국방부는 틀림없이 이집트 군부와 업무 관계를 유지하고 싶어 한다. latimes.com 2001년 2월 1일,The Pentagon would undoubtedly like to _ its working relationship with the Egyptian military.,,preserve
denounce,비난하다,I confess that I expected to see my unhappy sister denounce him쉼표 and that I was disappointed by her praise.,고백하건대 나는 내 불행한 누이가 그를 비난하리라 예상했기 때문에 그녀의 칭찬에 실망했다. 찰스 디킨스 『위대한 유산』,I confess that I expected to see my unhappy sister _ him쉼표 and that I was disappointed by her praise.,,denounce
unique,독특한쉼표 고유한,The shooting of a member of Congress cast a harsh spotlight on Arizona따옴표s unique politics.,국회의원 총격 사건으로 애리조나의 독특한 정치가 적나라하게 드러났다. nytimes.com 2011년 1월 23일,The shooting of a member of Congress cast a harsh spotlight on Arizona따옴표s _ politics.,,unique
torrent,억수쉼표 급류, One night there was a dreadful storm; it thundered and lightened and the rain streamed down in a dreadful torrent.,어느 날 밤쉼표 무시무시한 폭풍우가 닥쳤다. 천둥과 번개가 몰아쳤고 엄청난 폭우가 쏟아졌다. 앤드루 랭 『노란 요정 이야기』, One night there was a dreadful storm; it thundered and lightened and the rain streamed down in a dreadful _.,,torrent
resent,분개하다,Charles never complained쉼표 he asked for nothing쉼표 he was perfectly silent; but he seemed to resent the care that was taken of him.,찰스는 불평하는 법도쉼표 뭔가를 요구하는 법도 없었고 말수도 극히 적었지만 자신이 받는 관심에 분개하는 것처럼 보였다. 서머셋 몸 『달과 6펜스』,Charles never complained쉼표 he asked for nothing쉼표 he was perfectly silent; but he seemed to _ the care that was taken of him.,,resent
molest,괴롭히다쉼표 폭행하다,It has been difficult to understand why people do certain things like murder other people쉼표 molest children쉼표 commit suicide쉼표 or commit robberies.,사람들이 왜 타인을 살해하거나 아동을 성추행하거나 자살을 하거나 도둑질을 하는 등의 짓을 저지르는지 이해하기란 예나 지금이나 어렵다. jacksonville.com 2001년 5월 7일,It has been difficult to understand why people do certain things like murder other people쉼표 _ children쉼표 commit suicide쉼표 or commit robberies.,,molest
gloomy,우울한쉼표 흐린,There is the gloomy쉼표 dreary prospect of going out to buy gifts and finding your bank account empty.,선물을 사러 나갔는데 우울하게도 은행 계좌가 텅 비어 있다는 것을 알게 되었다. <플로리다 타임스 헤럴드> 2009년 6월 7일,There is the _쉼표 dreary prospect of going out to buy gifts and finding your bank account empty.,,gloomy
unforeseen,예기치 못한,The project will take approximately three months to complete쉼표 barring any unforeseen conditions such as rainy weather.,그 프로젝트가 완성되는 데 약 3개월이 소요될 것이다. 비가 오는 등의 예기치 않은 상황이 발생하지만 않는다면 말이다. jacksonville.com 2006년 11월 1일,The project will take approximately three months to complete쉼표 barring any _ conditions such as rainy weather.,,unforeseen
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
