commute,통근하다,Many city residents commute by subway every day.,많은 도시 거주자들은 매일 지하철로 통근한다.,Many city residents _ by subway every day.,,commute
commute,출퇴근쉼표 통근,I don따옴표t like long and tiring commutes.,나는 길고 피곤한 출퇴근을 싫어한다.,I don따옴표t like long and tiring _.,,commutes
pick up,~을 데리러 가다쉼표 ~를 태워주다 / 회복되다 / ~을 익히다,Can you pick me up from my office after work?,일이 끝난 후에 사무실로 나를 데리러 와줄 수 있니?,Can you _ from my office after work?,,pick me up
pick up,~을 데리러 가다쉼표 ~를 태워주다 / 회복되다 / ~을 익히다,Sales of air conditioners pick up during the summer.,에어컨 판매량은 여름 동안에 회복된다.,Sales of air conditioners _ during the summer.,,pick up
pick up,~을 데리러 가다쉼표 ~를 태워주다 / 회복되다 / ~을 익히다,Young children pick up a foreign language faster than adults do.,어린아이들은 어른보다 외국어를 더 빨리 익힌다.,Young children _ a foreign language faster than adults do.,,pick up
drop off,~를 (차에서) 내려 주다,I went to the library to drop off Stacey.,나는 Stacey를 내려 주기 위해 도서관에 갔어.,I went to the library to _ Stacey.,,drop off
route,길쉼표 노선,The bus driver chose a different route to avoid delays caused by roadwork.,버스 운전사는 도로 공사로 인한 지체를 피하기 위해 다른 길을 택했다.,The bus driver chose a different _ to avoid delays caused by roadwork.,,route
jam,(장소쉼표 통로를)막다쉼표 메우다,The traffic on the bridge was jammed쉼표 forcing vehicles to turn back. ,다리 위의 차가 막혀서 차량들을 되돌아가게 했다.,The traffic on the bridge was _쉼표 forcing vehicles to turn back. ,,jammed
detour,우회쉼표 우회 도로,Kayla took a detour on her way home from wok to pick up Chinese food.,Kayla는 중국 음식을 찾아오기 위해 회사에서 집으로 오는 길에 우회했다.,Kayla took a _ on her way home from wok to pick up Chinese food.,,detour
pull over,(차를) 길가에 대다,The traffic cop signaled the man at the wheel to pull over.,그 교통경찰은 운전 중인 남자에게 차를 길가에 대라는 신호를 보냈다.,The traffic cop signaled the man at the wheel to _.,,pull over
fine,벌금쉼표 과태료,Simon paid a fine for parking in a handicapped zone.,Simon은 장애인 전용 구역에 주차해서 벌금을 냈다.,Simon paid a _ for parking in a handicapped zone.,,fine
fine,벌금을 부과하다,The police officer fined the pedestrian for littering.,경찰관은 그 보행자에게 쓰레기를 버린 것에 대해 벌금을 부과했다.,The police officer _ the pedestrian for littering.,,fined
fine,아주 작은,The sand on the beach is very fine.,그 해변의 모래알은 아주 작다.,The sand on the beach is very _.,,fine
notice,알아차리다쉼표 인지하다,I parked my car at the curb immediately when I noticed that I had a flat tire.,나는 타이어가 펑크 난 것을 알아차렸을 때 즉시 도로 경계석에 차를 세웠다.,I parked my car at the curb immediately when I _ that I had a flat tire.,,noticed
meander,구불구불하다 / 거닐다,Today따옴표s bus trip will take the scenic route쉼표 which meanders along the coastline.,오늘의 버스 여행은 해안 지대를 구불구불 따르는 경치가 좋은 길로 갈 것이다.,Today따옴표s bus trip will take the scenic route쉼표 which _ along the coastline.,,meanders
meander,구불구불하다 / 거닐다,Children meandered aimlessly around the football field.,아이들은 축구장 주위를 목적 없이 거닐었다.,Children _ aimlessly around the football field.,,meandered
careen,위태롭게 달리다,After skidding across the ice road surface쉼표 the car careened though a gate.,얼어붙은 도로 표면을 가로지르며 미끄러진 후쉼표 그 차는 출입구를 통과하여 위태롭게 달렸다.,After skidding across the ice road surface쉼표 the car _ though a gate.,,careened
navigate,항해하다쉼표 비행하다,The fisherman navigated the sea with a compass.,그 어부는 나침반을 가지고 바다를 항해했다.,The fisherman _ the sea with a compass.,,navigated
diverge,(길쉼표 의견 등이) 갈라지다쉼표 나뉘다,This highway diverges into two narrow roads in three kilometers.,이 고속도로는 3킬로미터 후에 두 개의 좁은 도로로 갈라진다.,This highway _ into two narrow roads in three kilometers.,,diverges
hail,불러 세우다 / 환호하며 맞이하다,The businessman hailed a taxi in the heavy rain.,그 사업가는 폭우 속에서 택시를 불러 세웠다.,The businessman _ a taxi in the heavy rain.,,hailed
hail,불러 세우다 / 환호하며 맞이하다,Hundreds of cheering people hailed the pop star따옴표s arrival.,수백 명의 갈채하는 사람들이 그 팝스타의 도착을 환호하며 맞이했다.,Hundreds of cheering people _ the pop star따옴표s arrival.,,hailed
jump the gun,(성급하게) 출발하다쉼표 행동하다,The light was still red when a motorcyclist jumped the gun.,오토바이 운전자가 성급하게 출발했을 때 신호등은 아직 빨간불이었다.,The light was still red when a motorcyclist _.,,jumped the gun
transfer,갈아타다 / 전근하다쉼표 전학하다 / (전화로) 연결해 주다,We transferred to another bus to get to City Hall.,우리는 시청에 가기 위해 다른 버스로 갈아탔다.,We _ to another bus to get to City Hall.,,transferred
transfer,갈아타다 / 전근하다쉼표 전학하다 / (전화로) 연결해 주다,The manager was transferred to another branch in Chicago.,그 경영자는 시카고에 있는 다른 지사로 전근을 가게 되었다..,The manager was _ to another branch in Chicago.,,transferred
transfer,갈아타다 / 전근하다쉼표 전학하다 / (전화로) 연결해 주다,Hold on a second and I따옴표ll transfer you.,잠시만 기다리시면 연결해 드리겠습니다.,Hold on a second and I따옴표ll _ you.,,transfer
direction,방향,Which direction is the bank?,은행이 어느 방향인가요?,Which _ is the bank?,,direction
charter,(항공기쉼표 배를) 전세 내다,The tourists chartered a boat to go across the bay.,그 여행객들은 만을 건너기 위해 배를 전세 냈다.,The tourists _ a boat to go across the bay.,,chartered
convenient,편리한,Using a Fast Pass to get through the tollgate is convenient.,톨게이트를 통과하기 위해 Fast Pass를 이용하는 것은 편리하다.,Using a Fast Pass to get through the tollgate is _.,,convenient
designate,지정하다,The express lane is designated for vehicles with six or more passengers.,고속 차선은 6인 이상의 승객을 태운 차량을 위해 지정되어 있다.,The express lane is _ for vehicles with six or more passengers.,,designated
curb,(인도와 차도 사이의) 도로 경계석,The chauffeur slowly parked the limousine by the curb.,그 운전사는 도로 경계석 옆에 리무진을 천천히 주차했다.,The chauffeur slowly parked the limousine by the _.,,curb
curb,억제하다쉼표 제한하다,India has been implementing a family planning policy to curb population growth.,인도는 인구 성장을 억제하기 위해서 가족계획 정책을 실행해오고 있다.,India has been implementing a family planning policy to _ population growth.,,curb
fare,(기차쉼표 버스쉼표 택시 등의)요금쉼표 운임,People avoid taking cabs because of the increasing taxi fare.,택시 요금이 오르는 탓에 사람들은 택시 타는 것을 기피한다.,People avoid taking cabs because of the increasing taxi _.,,fare
bypass,(장애물 등을) 피하다쉼표 우회하다,Nick took the side road to bypass the accident on the freeway.,Nick은 고속도로에서 난 사고를 피하기 위해 샛길로 갔다.,Nick took the side road to _ the accident on the freeway.,,bypass
commission,수수료,The auto dealership employees get a commission for every car they sell.,자동차 대리점 직원들은 그들이 파는 모든 차에 대해 수수료를 받는다.,The auto dealership employees get a _ for every car they sell.,,commission
moor,(배를) 정박시키다,Mr. Smith moored his boat so it wouldn따옴표t drift away from the dock.,Mr. Smith는 배가 부두에서 떠내려가지 않도록 그의 배를 정박시켰다.,Mr. Smith _ his boat so it wouldn따옴표t drift away from the dock.,,moored
run,(버스쉼표 기차 등이) 운행하다,The train to Chicago runs every 30 minutes.,시카고로 가는 기차는 30분마다 운행한다.,The train to Chicago _ every 30 minutes.,,runs
cushion,충격을 완화하다쉼표 완충 작용을 하다,Airbags are designed to cushion the impact from a crash.,에어백은 사고의 충격을 완화하도록 만들어진다.,Airbags are designed to _ the impact from a crash.,,cushion
pandemonium,대혼란,The protest in the street blocked traffic and created pandemonium.,거리의 시위는 교통을 가로막았고 대혼란을 일으켰다.,The protest in the street blocked traffic and created _.,,pandemonium
convoluted,복잡한쉼표 뒤얽힌,Since the route to the bus terminal is convoluted쉼표 it따옴표s best to take a taxi.,버스 터미널로 가는 길이 복잡하기 때문에쉼표 택시를 타는 것이 가장 좋다.,Since the route to the bus terminal is _쉼표 it따옴표s best to take a taxi.,,convoluted
veer,방향을 바꾸다,The taxi driver suddenly veered into the left lane without warning.,택시 기사는 신호를 보내지 않고 갑자기 왼쪽 차선으로 방향을 바꾸었다.,The taxi driver suddenly _ into the left lane without warning.,,veered
cramped,비좁은쉼표 갑갑한,Subways are cramped during rush our.,지하철은 출퇴근 혼잡 시간대에 비좁다.,Subways are _ during rush our.,,cramped
opposite,반대의쉼표 반대편의,The woman was shocked to see a car coming from the opposite direction.,그 여자는 반대 방향에서 오는 차를 보고 깜짝 놀랐다.,The woman was shocked to see a car coming from the _ direction.,,opposite
interrupt,가로막다쉼표 저지하다,An accident interrupted traffic flow on a main highway.,사고는 주요 고속도로의 교통 흐름을 가로막았다.,An accident _ traffic flow on a main highway.,,interrupted
make way,비켜주다쉼표 길을 열어주다,The cars made way for the ambulance by pulling to the side of the road.,자동차들은 길 한 편으로 바짝 대변서 구급차에 비켜 주었다.,The cars _ for the ambulance by pulling to the side of the road.,,made way
borrow,빌리다,Could I borrow your tire pump for a couple of days?,타이어 펌프를 이틀간 빌릴 수 있을까요?,Could I _ your tire pump for a couple of days?,,borrow
locate,위치시키다 / (위치를) 찾아내다,The mall is located at the intersection of Pines Road and University Drive.,그 쇼핑몰은 Pines로와 University로의 교차로에 위치해 있다.,The mall is _ at the intersection of Pines Road and University Drive.,,located
locate,위치시키다 / (위치를) 찾아내다,The detective located his client따옴표s long-lost cousin in Mexico.,그 형사는 오래전에 잃어버렸던 의뢰인의 사촌을 멕시코에서 찾아냈다.,The detective _ his client따옴표s long-lost cousin in Mexico.,,located
recommend,추천하다,The principal recommended taking a school bus instead of walking to school.,교장 선생님은 학교에 걸어오는 대신에 통학 버스를 탈 것을 추천했다.,The principal _ taking a school bus instead of walking to school.,,recommended
destination,목적지쉼표 행선지,It took two hours to reach our destination by bike.,바전거로 우리의 목적지에 도달하는 데 두 시간이 걸렸다.,It took two hours to reach our _ by bike.,,destination
disregard,무시하다쉼표 소홀히 하다,You can disregard the No Parking restriction from 9 P.M. to 6 A.M. on Maple Street.,Maple가에서 오후 9시부터 오전 6시까지는 주차 금지 규정을 무시해도 된다.,You can _ the No Parking restriction from 9 P.M. to 6 A.M. on Maple Street.,,disregard
bound,~행의쉼표 ~로 향하는 / 꼭 ~하게 되어 있는,This plane is bound for Manhattan.,이 비행기는 맨해튼행이다.,This plane is _ for Manhattan.,,bound
bound,~행의쉼표 ~로 향하는 / 꼭 ~하게 되어 있는,Our team is bound to win if we stay focused on the match.,경기에 집중한다면 우리 팀은 꼭 이기게 되어 있다.,Our team is _ to win if we stay focused on the match.,,bound
rapidly,빠르게쉼표 신속하게,The number of cars in New York is increasing rapidly.,뉴욕의 자동차 수는 빠르게 증가하고 있다.,The number of cars in New York is increasing _.,,rapidly
transport,수송하다쉼표 운송하다,The company uses trucks to transport goods to retail stores.,그 회사는 제품을 소매점으로 수송하는 데 트럭을 사용한다.,The company uses trucks to _ goods to retail stores.,,transport
