tremendous,엄청난쉼표 대단한,The tremendous roar of the thunder frightened everyone.,엄청난 천둥 소리는 모두를 깜짝 놀라게 했다.,The _ roar of the thunder frightened everyone.,,tremendous
drizzle,이슬비쉼표 가랑비,The drizzle turned into a downpour later in the day.,이슬비는 그날 오후에 폭우로 바뀌었다.,The _ turned into a downpour later in the day.,,drizzle
chilly,쌀쌀한,The air was unusually chilly for an autumn day.,가을날 치고는 공기가 몹시 쌀쌀했다.,The air was unusually _ for an autumn day.,,chilly
temperature,기온쉼표 온도,What따옴표s the temperature this morning?,오늘 아침 기온은 몇 도입니까?,What따옴표s the _ this morning?,,temperature
moderate,(날씨가) 온화한 / 적당한,San Francisco따옴표s moderate climate attracts many tourists.,샌프란시스코의 온화한 기후는 많은 관광객들을 끌어모은다.,San Francisco따옴표s _ climate attracts many tourists.,,moderate
moderate,(날씨가) 온화한 / 적당한,Drinking wine in moderate amounts is not harmful to your health.,적당한 양의 와인을 마시는 것은 건강에 해롭지 않다.,Drinking wine in _ amounts is not harmful to your health.,,moderate
forecast,일기예보,The forecast for tomorrow is sunshine.,내일의 일기 예보는 맑음이다.,The _ for tomorrow is sunshine.,,forecast
forecast,예상하다쉼표 예측하다,The economist forecasted a drop in employment.,그 경제학자는 취업률의 하락을 예상했다.,The economist _ a drop in employment.,,forecasted
soak,적시다,The shower today soaked the soil after a long drought.,오랜 가뭄 뒤에 오늘 내린 소나기는 토양을 적셨다.,The shower today _ the soil after a long drought.,,soaked
let up,(비가) 그치다쉼표 약해지다,The rain will let up by tomorrow.,내일이면 비가 그칠 것이다.,The rain will _ by tomorrow.,,let up
peculiar,이상한,Rain falling while the sun is shining is peculiar.,해가 떠 있는 동안에 비가 오는 것은 이상하다.,Rain falling while the sun is shining is _.,,peculiar
predict,예측하다,The weather forecaster has predicted a mild winter this year.,일기 예보관은 올해 온화한 겨울이 될 것이라고 예측했다.,The weather forecaster has _ a mild winter this year.,,predicted
imminent,임박한쉼표 일촉즉발의,The dry season is imminent in Southeast Asia.,동남아시아에 건기가 임박했다.,The dry season is _ in Southeast Asia.,,imminent
hold,잡고 있다,People struggled to hold on to their umbrellas because of the strong winds.,사람들은 강한 바람 때문에 우산을 잡고 있으려고 애썼다.,People struggled to _ on to their umbrellas because of the strong winds.,,hold
admittedly,인정하건대,the weather forecast is usually accurate쉼표 but admittedly쉼표 it is sometimes wrong.,일기 예보는 보통 정확하지만쉼표 인정하건대쉼표 때때로는 틀린다.,the weather forecast is usually accurate쉼표 but _쉼표 it is sometimes wrong.,,admittedly
fluctuate,계속 변화하다쉼표 오르내리다,Temperatures fluctuate at the change of seasons.,환절기에는 기온이 계속 변화한다.,Temperatures _ at the change of seasons.,,fluctuate
inundate,침수시키다쉼표 범람시키다,The village was inundated by the overflowing lake.,마을은 넘쳐 흐르는 호수에 의해 침수되었다.,The village was _ by the overflowing lake.,,inundated
fortuitous,행운의 / 우연의,It was fortuitous that the weather was pleasant throughout our vacation.,우리의 휴가 동안 날씨가 좋았던 것은  행운이었다.,It was _ that the weather was pleasant throughout our vacation.,,fortuitous
fortuitous,행운의 / 우연의,A fortuitous encounter helped me get the job I have always wanted.,우연한 만남은 내가 항상 원하던 직장을 얻도록 도와주었다.,A _ encounter helped me get the job I have always wanted.,,fortuitous
sap,약화시키다,The extreme heat gradually sapped Daniel따옴표s energy while he played soccer.,Daniel이 축구를 하는 동안 찌는 듯한 더위가 그의 에너지를 서서히 약화시켰다.,The extreme heat gradually _ Daniel따옴표s energy while he played soccer.,,sapped
arid,건조한쉼표 메마른,Part of the state of Arizona has an arid climate.,애리조나 주의 일부 영토는 건조한 기후이다.,Part of the state of Arizona has an _ climate.,,arid
excuse,용서하다쉼표 너그러이 봐주다,The rain was so heavy that the manager excused the workers for coming in late.,비가 너무 많이 내려서 매니저는 직원들이 늦게 들어온 것을 용서했다.,The rain was so heavy that the manager _ the workers for coming in late.,,excused
bundle up,껴입다쉼표 ~을 따뜻이 둘러싸다 / ~을 묶다쉼표 뭉치다,My mother always tole me to bundle up when it is cold.,우리 어머니께서는 항상 내게 추울 때 껴입으라고 말씀하셨다.,My mother always tole me to _ when it is cold.,,bundle up
bundle up,껴입다쉼표 ~을 따뜻이 둘러싸다 / ~을 묶다쉼표 뭉치다,the camper bundled up some sticks to burn in the bonfire.,그 야영객은 모닥불에 태우기 위해 나뭇가지 몇 개를 묶었다.,the camper _ some sticks to burn in the bonfire.,,bundled up
foliage,나뭇잎,The spring foliage fell from the trees due to an early typhoon.,이른 태풍 때문에 나무에서 봄 나뭇잎이 떨어졌다.,The spring _ fell from the trees due to an early typhoon.,,foliage
scorch,(식물 등을) 시들게 하다 / 태우다쉼표 그슬리다,Last summer the hot weather scorched my beautiful rose bushes.,지난여름 더운 날씨는 내 아름다운 장미 나무를 시들게 했다.,Last summer the hot weather _ my beautiful rose bushes.,,scorched
scorch,(식물 등을) 시들게 하다 / 태우다쉼표 그슬리다,The chef scorched my steak at the restaurant.,레스토랑에서 요리사는 내 스테이크를 태웠다.,The chef _ my steak at the restaurant.,,scorched
lull,(폭풍우 등의) 잠잠함쉼표 소강상태,There is always an unusual lull before a storm arrives.,폭풍이 오기 전에는 항상 보기 드문 잠잠함이 있다.,There is always an unusual _ before a storm arrives.,,lull
lull,(아이를) 달래다쉼표 잠재우다,The sound of the mother따옴표s voice lulled her baby to sleep.,엄마의 목소리는 그녀의 아기가 잠들도록 달랬다.,The sound of the mother따옴표s voice _ her baby to sleep.,,lulled
hunch,예감,I have a hunch that it따옴표s going to snow today.,나는 오늘 눈이 올 것 같은 예감이 들어.,I have a _ that it따옴표s going to snow today.,,hunch
down in the dumps,우울한,Tim has been down in the dumps since the first day of winter vacation.,Tim은 겨울 방학 첫날부터 우울했다.,Tim has been _ since the first day of winter vacation.,,down in the dumps
germane,밀접한 관련이 있는,Last year따옴표s high temperatures are germane to our discussion of climate change.,작년의 최고 기온은 기후 변화에 관한 우리의 토론과 밀접한 관련이 있다.,Last year따옴표s high temperatures are _ to our discussion of climate change.,,germane
bane,골칫거리쉼표 재난의 원인,Frequent drought is the bane of many African countries.,잦은 가뭄은 많은 아프리카 국가들의 골칫거리이다.,Frequent drought is the _ of many African countries.,,bane
measure,측정하다,Today따옴표s hygrometers measure humidity more accurately than the earlier devices.,오늘날의 습도계는 옛날 것보다 습도를 더 정확하게 측정한다.,Today따옴표s hygrometers _ humidity more accurately than the earlier devices.,,measure
measure,조치쉼표 수단,The government must take measures to reduce flu cases in the country.,정부는 국내 독감을 줄이기 위한 조치를 취해야 한다.,The government must take _ to reduce flu cases in the country.,,measures
likely,~할 것 같은,Since it is likely to snow in the evening쉼표 the performance will be moved indoors.,저녁에 눈이 올 것 같으므로쉼표 공연은 실내로 이동될 것이다.,Since it is _ to snow in the evening쉼표 the performance will be moved indoors.,,likely
disperse,흩어져 사라지게 하다 / (종자쉼표 지식을) 퍼뜨리다,The thick fog was dispersed over the whole city.,짙은 안개가 도시 전체로 흩어져 사라졌다.,The thick fog was _ over the whole city.,,dispersed
disperse,흩어져 사라지게 하다 / (종자쉼표 지식을) 퍼뜨리다,Seeds are naturally dispersed by wind and insects.,씨앗은 바람과 곤충에 의해 자연적으로 퍼진다.,Seeds are naturally _ by wind and insects.,,dispersed
forbid,금지하다,Children were forbidden from skating on the frozen lake.,아이들은 얼어붙은 호수에서 스케이트를 타는 것이 금지되었다.,Children were _ from skating on the frozen lake.,,forbidden
common,흔한쉼표 보통의,Flooding is common in many parts of South America.,홍수는 남아메리카의 많은 지역에서 흔하다.,Flooding is _ in many parts of South America.,,common
accustomed,익숙한쉼표 익숙해진,the local people are accustomed to the humid weather in Thailand.,지역 주민들은 태국의 습한 날씨에 익숙하다.,the local people are _ to the humid weather in Thailand.,,accustomed
drench,흠뻑 젖게 하다,The tourist was drenched after a sudden rainstorm.,그 관광객은 갑작스러운 폭풍우 후에 흠뻑 젖었다.,The tourist was _ after a sudden rainstorm.,,drenched
drench,호우,People at the festival were unprepared for the sudden drench of rain.,축제에 참가한 사람들은 갑작스러운 호우에 준비가 되어 있지 않았다.,People at the festival were unprepared for the sudden _ of rain.,,drench
sign,징후쉼표 조짐,Strong winds and low clouds are signs that it might rain.,강한 바람과 낮은 구름들은 비가 올 수도 있다는 징후다.,Strong winds and low clouds are _ that it might rain.,,signs
dune,모래 언덕,Dunes are blown and molded into different shapes by wind and water.,모래 언덕은 바람과 물에 의해 날려지고 각각 다른 모양으로 만들어진다.,_ are blown and molded into different shapes by wind and water.,,Dunes
cataclysm,(홍수 등의) 대재앙,In 2004쉼표 a cataclysm in Southeast Asia caused hundreds of thousands of deaths.,2004년에쉼표 동남아시아의 대재앙은 수십만 명의 죽음을 초래했다.,In 2004쉼표 a _ in Southeast Asia caused hundreds of thousands of deaths.,,cataclysm
be supposed to,~할 예정인쉼표 ~하기로 되어 있는,It따옴표s supposed to be cloudy tomorrow according to the weather forecast.,일기 예보에 따르면 내일은 흐릴 예정이다.,It따옴표s _ be cloudy tomorrow according to the weather forecast.,,supposed to
whirling,소용돌이치는쉼표 회전하는,Whirling debris from a passing tornado was strewn all over the countryside.,지나가는 토네이도의 소용돌이치는 파편은 지방 곳곳에 흩뿌려졌다.,_ debris from a passing tornado was strewn all over the countryside.,,Whirling
last,지속되다쉼표 계속되다,Spring doesn따옴표t last very long these days because of climate change.,기후 변화로 인해 요즘에는 봄이 그리 오래 지속되지 않는다.,Spring doesn따옴표t _ very long these days because of climate change.,,last
subside,진정되다쉼표 가라앉다,Let따옴표s wait until the lightning subsides before we drive home.,집으로 운전해서 돌아가기 전에 번개가 진정될 때까지 기다리자.,Let따옴표s wait until the lightning _ before we drive home.,,subsides
approach,접근하다쉼표 다가오다,A yellow dust storm is approaching East Asia from the deserts of Mongolia.,황사가 몽골 사막으로부터 동아시아로 접근하고 있다.,A yellow dust storm is _ East Asia from the deserts of Mongolia.,,approaching
rise,상승하다쉼표 오르다,Raindrops from when warm air rises and then becomes cool.,빗물은 따뜻한 공기가 상승한 후 차가워질 때 형성된다.,Raindrops from when warm air _ and then becomes cool.,,rises
rare,드문쉼표 희귀한,It is rare to see hail coming down in the summer.,여름에 우박이 내리는 것을 보는 일은 드물다.,It is _ to see hail coming down in the summer.,,rare
tropical,열대성의,The climate is tropical at the equator쉼표 which can result in heavy rainstorms.,적도에서 기후는 열대성인데쉼표 이는 심한 폭풍우를 초래할 수 있다.,The climate is _ at the equator쉼표 which can result in heavy rainstorms.,,tropical
precede,~보다 앞서 발생하다,Often쉼표 a receding tide precedes a tsunami.,종종쉼표 썰물은 쓰나미보다 앞서 발생한다.,Often쉼표 a receding tide _ a tsunami.,,precedes
blizzard,심한 눈보라,The motorist had to seek shelter from the blizzard.,그 운전자는 심한 눈보라로부터 피할 곳을 찾아야 했다.,The motorist had to seek shelter from the _.,,blizzard
concerning,~에 관하여,A weather center issued a warning concerning an incoming thunderstorm.,기상청은 다가오는 뇌우에 관하여 경고를 발령했다.,A weather center issued a warning _ an incoming thunderstorm.,,concerning
